,id,user_location,text,created_at,username,lang,retweet_count,reply_count,like_count,quote_count
159,1463781367032987652,"Québec, Canada 🇨🇦","""A claim of herd immunity reignites debate over U.K. Covid policy."" by BY STEPHEN CASTLE AND MARK LANDLER via NYT New York Times https://t.co/HhTXm0mout",2021-11-25 08:07:28+00:00,DJIMB3RRY,en,0,0,0,0
160,1463781361710518273,"Québec, Canada 🇨🇦","""A Claim of Herd Immunity Reignites Debate Over U.K. Covid Policy"" by BY STEPHEN CASTLE AND MARK LANDLER via NYT New York Times https://t.co/CH4ZSluIvI",2021-11-25 08:07:27+00:00,DJIMB3RRY,en,0,0,0,0
161,1463781354403991554,"Québec, Canada 🇨🇦","""Italy announces new restrictions for the unvaccinated."" by BY EMMA BUBOLA via NYT New York Times https://t.co/oiRQ2x0Bfa",2021-11-25 08:07:25+00:00,DJIMB3RRY,en,0,0,0,0
162,1463781346984316929,"Québec, Canada 🇨🇦","""Republicans fight vaccine and mask mandates, but blame Biden for the pandemic’s endurance."" by BY JONATHAN WEISMAN via NYT New York Times https://t.co/KDOQUzl4dw",2021-11-25 08:07:23+00:00,DJIMB3RRY,en,0,0,0,0
163,1463781338641833986,"Québec, Canada 🇨🇦","""A vaccine veteran in New Mexico is hitting the road again."" by BY SOPHIE KASAKOVE AND PAUL RATJE via NYT New York Times https://t.co/QIofnVpzhg",2021-11-25 08:07:21+00:00,DJIMB3RRY,en,0,0,0,0
164,1463781328130826247,"Québec, Canada 🇨🇦","""European health agency calls for Covid restrictions to avoid a bleak winter."" by BY MONIKA PRONCZUK via NYT New York Times https://t.co/f0vmImBLfs",2021-11-25 08:07:19+00:00,DJIMB3RRY,en,0,0,0,0
169,1463787491278925829,"Point Edward, Ontario","For the latest Public Health Agency of Canada guidance to travellers coming to Canada, please consult; https://t.co/4fGEyCkxy1.........",2021-11-25 08:31:48+00:00,bluewaterbridge,en,0,0,0,0
170,1463789500597948420,"Ontario, Canada","Beyond belief. If this article was published about a vaccine for animals, it would be headlined around the world and the vaccine would be withdrawn. https://t.co/qTo9ImaoL8",2021-11-25 08:39:47+00:00,canoetipper_k,en,0,0,0,0
173,1463795587736768513,"Vancouver, BC, Canada🍁 ","CBC reports that Health authorities say there's no truth to social media that there was a spike in stillbirths among mothers who have received the vaccine. ""COVID-19 vaccines do not increase the risk of stillbirths or miscarriage.""
VAERS data disagrees.

https://t.co/ILyhm5M3WB",2021-11-25 09:03:58+00:00,jacquesk8,en,1,2,1,0
174,1463795583488077826," K'jipuktuk/Halifax, NS",Catch the latest exposure list here: https://t.co/G02WtkCqNY,2021-11-25 09:03:57+00:00,HotCountry1035,en,0,0,2,0
176,1463803551793221634,United Social Empire of Canada,"This man went out and published the Woke's playbook. They use this for race baiting as well as COVID hysteria. It has been working, but I believe a lot more of us are seeing through it. https://t.co/O6SqYa9zpD",2021-11-25 09:35:37+00:00,Greyinggeek1,en,0,0,2,0
177,1463805649507209221,Brantford Ontario Canada,"Felony Crimes End Pharma Immunity: US Criminal Conspiracy Strikes Root of Covid Nightmare https://t.co/ZpYFuM8MKk 
Dr. David Martin really the Cabal's research and development of the Spike Bio-Weapon. I've been telling you about the Cabal all along, They are centered in banking.",2021-11-25 09:43:57+00:00,KingofthePauper,en,0,0,0,0
178,1463807666380279813,"Toronto, Ontario, Canada","But CRB was also for unemployed workers who still can't get hired.

They are the same as workers who are working during covid-19 because those workers aren't working, they just have a signed contract.

That's not fair.

Everyone must get CRB extension.

https://t.co/QquOeI6OrV",2021-11-25 09:51:58+00:00,AmandaRisser1,en,0,1,0,0
179,1463807455167758337,"Toronto, Ontario",COVID Outbreak Declared At Campbellford Memorial Hospital After Three Vaccinated And Three Not Fully Vacci ... - Kawartha 411 has been published on Canada News Media - https://t.co/w9WNJixryW #news https://t.co/Gjg9gj8KDt,2021-11-25 09:51:08+00:00,canadanewsmedia,en,0,0,1,0
180,1463813648443453444,Canada,Episode 13: COVID-19 Vaccine Passports: British Columbia And Alberta (Podcast) https://t.co/wMuydfGiVU By @MillerThomson,2021-11-25 10:15:44+00:00,LawNewsCanada,en,0,0,0,0
181,1463813640369360900,Canada,"Germany latest country to pass 100,000 deaths from COVID-19 https://t.co/hscDf2pR2O",2021-11-25 10:15:42+00:00,Updated_News,en,0,0,0,0
182,1463815566238519299,🇨🇦 Canada,Finally! Medical Proof the Covid Jab is “Murder” | Dr Vernon Coleman https://t.co/r6dtUEE7sU,2021-11-25 10:23:22+00:00,surveyorX,en,0,0,0,1
183,1463815543912382474,"St. John's, Newfoundland","There are only 10 cases confirmed so far, but one British scientist says a new COVID-19 variant, has the potential to be “worse than nearly anything else about,” including the dominant Delta strain. #covid19nfld #covid19canada  

https://t.co/TPnV53kTLo https://t.co/q9LIg68sOQ",2021-11-25 10:23:16+00:00,StJohnsTelegram,en,2,1,2,0
184,1463815543572643844,Atlantic Canada,"There are only 10 cases confirmed so far, but one British scientist says a new COVID-19 variant, has the potential to be “worse than nearly anything else about,” including the dominant Delta strain. #covid19nfld #covid19canada  

https://t.co/izNFm0pvVv https://t.co/lyldnfbSxk",2021-11-25 10:23:16+00:00,SaltWireNetwork,en,0,0,0,0
185,1463817677869400068,"Toronto, Ontario",COVID-19 vaccinations for children aged five to 11 are ramping up in Ontario today https://t.co/zZCQ6brPZI,2021-11-25 10:31:45+00:00,CityNewsTO,en,0,1,14,0
186,1463817637994053639,"London, Ontario",that's because Africa has real diseases that are far worse than Covid https://t.co/VdJXD3pHlc,2021-11-25 10:31:35+00:00,zipzip13050542,en,0,0,0,0
187,1463821556858212352,Brampton.Ont,"Ontario reports 591 new COVID-19 cases, 7 more deaths  https://t.co/bgnARHT64x via @cp24",2021-11-25 10:47:10+00:00,lise_latulippe,en,0,0,0,0
188,1463823750173011970,"Toronto, Canada","Chance of vaccine mandates ending in January 'next to zero', Ontario science table head says https://t.co/mAdT9xcisO",2021-11-25 10:55:53+00:00,dave1agar,en,0,0,2,0
189,1463823680723685377,"Halifax, Nova Scotia, Canada","Chapman’s is a pretty amazing Canadian company, and I only hope that their vaccination initiative (and the many other things they’ve done to support the community) means their business will thrive. https://t.co/fKySwBYQ9Q",2021-11-25 10:55:36+00:00,hfxlibrarian,en,0,1,6,0
190,1463823620308934662,"London, Ontario 🇨🇦","UK closest in Europe to end of Covid pandemic, say scientists - The Times of London https://t.co/6u9l4gqmfw",2021-11-25 10:55:22+00:00,Ashjansen88,en,0,0,0,0
194,1463825668974780419,Ontario Canada,4 million COVID-19 vaccine doses are sitting in freezers. Why isn’t Ontario moving faster on boosters? https://t.co/MdFAU6WaFC via @torontostar,2021-11-25 11:03:30+00:00,Joyuslyfly,en,0,0,0,0
195,1463829739773308930,"Toronto, Ontario",Questions about the covid-19 vaccine for kids? @SickKidsNews has a special consult service available for parents and caregivers https://t.co/R7Oc9YSjLt,2021-11-25 11:19:41+00:00,CourtHeelsCP24,en,6,3,11,0
196,1463831667676790786,Canada (English feed),Canada Post unions challenging vaccine mandate with Friday deadline-CBC https://t.co/shL8lWddNI,2021-11-25 11:27:20+00:00,LabourStartCanE,en,0,0,0,0
197,1463831602480357381,Calgary AB & Okanagan Falls BC,"UBCO researcher develops mask coating to prevent spread of COVID virus

""Haddadi received approval from Health Canada in late September and Zentek made the first commercial sale of the coating and plans to launch the four-ply mask.""

#CovidMask
https://t.co/4NH559w5sZ",2021-11-25 11:27:05+00:00,ElkeBabiuk,en,3,0,5,0
198,1463833817437855745,kingston Ontario,"Yeah they looked concerned about Covid, Get back to work SP @MarkGerretsen 

https://t.co/RVaP9OWDHm https://t.co/uQWjLQ9f2f",2021-11-25 11:35:53+00:00,tomrutledge,en,0,0,0,0
199,1463833740048666626,Canada,WHO Discusses New Covid-19 Variant With 'Unusual' Mutations https://t.co/QDuesj8L2D,2021-11-25 11:35:35+00:00,ronmc1,en,0,0,0,0
200,1463833734340243463,Canada,"First Look With Surveillance: Covid Crisis, Dimon Comment https://t.co/u2BTXtoFM1",2021-11-25 11:35:33+00:00,ronmc1,en,0,0,0,0
201,1463833706871857158,"Ontario, Canada","Another test not done in hospitals ICU dept for covid patients 

3/4 have fungal or bacterial infections whicg kill them . Covid does not kill most of the time.

Fungal and bacterial bc its busy, short staffed , under staffed and dirty. Air sample tests are not done No UVC lights https://t.co/uevQ7yeRK1",2021-11-25 11:35:27+00:00,zedorigin1980,en,0,0,2,0
203,1463837781248159747,"Ontario, Canada",If this is what covid feels like. It has me by the neck. https://t.co/HrnOmKheRf,2021-11-25 11:51:38+00:00,sarahhemedy,en,0,0,0,0
204,1463837745013526530,"Saskatoon, SK",OPINION | 'Pandemics are different.' Why this isn't the time to assert your individual health rights | CBC News https://t.co/Yu2c95zVMM,2021-11-25 11:51:29+00:00,kathymahar,en,0,0,0,0
206,1463837699450757120,"Hamilton, Ontario","Another example @fordnation mismanagement of government services and hurting business.
First his hiring freeze that caused massive delays at admin boards/tribunals. 
Then the COVID relief, which provided NONE!  

https://t.co/pmEQ0DF1VM",2021-11-25 11:51:18+00:00,paulsparalegal,en,0,0,0,0
207,1463839777245962243,"Victoria, BC","""While the first data about the Pfizer vaccine suggested a very high efficacy in preventing both infections and serious symptoms, a higher efficacy in preventing serious symptoms is common in many vaccines"" https://t.co/La7v95YWf2 #cdnpoli #bcpoli",2021-11-25 11:59:34+00:00,nspector4,en,1,0,1,0
